,custAge,profession,marital,schooling,housing,loan,contact,month,day_of_week,campaign,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,pmonths,pastEmail,responded,profit
7427,54.0,10.0,2.0,0.0,1.0,0.0,1,8,1.0,2,0,0,1.4,93.444,-36.1,4.97,5228.1,999.0,0,1,1.0
7428,50.0,7.0,2.0,0.0,1.0,0.0,0,4,4.0,2,0,0,-1.8,93.075,-47.1,1.41,5099.1,999.0,0,1,1.0
7429,40.0,1.0,2.0,7.0,0.0,0.0,0,7,4.0,4,1,1,-1.7,94.215,-40.3,0.899,4991.6,999.0,1,1,1.0
7430,30.0,2.0,2.0,3.0,0.0,0.0,0,7,4.0,1,0,0,1.4,93.91799999999999,-42.7,4.963,5228.1,999.0,0,1,0.0
7431,48.0,3.0,2.0,7.0,0.0,0.0,0,4,4.0,2,1,2,-1.8,93.075,-47.1,1.365,5099.1,0.066666667,1,1,1.0
7432,48.0,10.0,2.0,0.0,1.0,0.0,0,7,1.0,2,0,0,1.4,93.91799999999999,-42.7,4.962,5228.1,999.0,0,1,1.0
7433,43.0,1.0,3.0,0.0,1.0,1.0,0,11,2.0,2,4,1,-1.1,94.76700000000001,-50.8,1.0490000000000002,4963.6,0.2,12,1,1.0
7434,47.0,5.0,3.0,4.0,0.0,1.0,0,11,3.0,2,0,0,-0.1,93.2,-42.0,4.12,5195.8,999.0,0,1,1.0
7435,56.0,2.0,2.0,1.0,0.0,0.0,1,5,5.0,15,0,0,1.1,93.994,-36.4,4.864,5191.0,999.0,0,1,0.0
7436,28.0,9.0,1.0,3.0,1.0,0.0,0,3,2.0,2,0,0,-1.8,92.84299999999999,-50.0,1.7990000000000002,5099.1,999.0,0,1,1.0
7437,45.0,5.0,2.0,7.0,1.0,0.0,0,8,2.0,4,0,0,1.4,93.444,-36.1,4.966,5228.1,999.0,0,1,1.0
7438,27.0,8.0,1.0,0.0,1.0,0.0,0,7,3.0,1,1,1,-1.7,94.215,-40.3,0.79,4991.6,999.0,5,1,1.0
7439,43.0,3.0,2.0,1.0,0.0,0.0,1,10,5.0,1,0,0,-0.1,93.79799999999999,-40.4,4.76,5195.8,999.0,0,1,1.0
7440,33.0,2.0,2.0,0.0,1.0,0.0,0,5,5.0,1,0,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,999.0,0,1,1.0
7441,26.0,9.0,1.0,0.0,0.0,0.0,0,3,2.0,1,0,0,-1.8,92.84299999999999,-50.0,1.614,5099.1,999.0,0,1,1.0
7442,33.0,8.0,2.0,0.0,1.0,0.0,0,6,3.0,2,2,2,-1.7,94.055,-39.8,0.767,4991.6,0.4,4,1,1.0
7443,34.0,10.0,2.0,6.0,1.0,0.0,0,9,4.0,2,0,0,-3.4,92.37899999999999,-29.8,0.813,5017.5,999.0,0,1,1.0
7444,30.0,7.0,2.0,0.0,0.0,0.0,0,6,1.0,4,0,0,-1.7,94.055,-39.8,0.72,4991.6,999.0,0,1,1.0
7445,43.0,11.0,2.0,0.0,0.0,0.0,0,9,5.0,2,1,2,-1.1,94.199,-37.5,0.883,4963.6,0.3,0,1,1.0
7446,48.0,2.0,2.0,3.0,1.0,0.0,0,4,3.0,3,2,1,-1.8,93.075,-47.1,1.445,5099.1,999.0,6,1,1.0
7447,29.0,2.0,1.0,0.0,0.0,0.0,0,7,5.0,2,0,0,1.4,93.91799999999999,-42.7,4.963,5228.1,999.0,0,1,0.0
7448,56.0,4.0,2.0,0.0,0.0,0.0,1,10,5.0,1,0,0,-0.1,93.79799999999999,-40.4,5.045,5195.8,999.0,0,1,1.0
7449,33.0,1.0,1.0,4.0,1.0,0.0,0,5,5.0,2,1,1,-1.8,92.89299999999999,-46.2,1.25,5099.1,999.0,3,1,1.0
7450,42.0,10.0,3.0,7.0,0.0,0.0,0,11,5.0,3,0,0,-0.1,93.2,-42.0,4.021,5195.8,999.0,0,1,1.0
7451,44.0,2.0,1.0,0.0,1.0,0.0,1,5,5.0,2,0,0,1.1,93.994,-36.4,4.855,5191.0,999.0,0,1,0.0
7452,37.0,2.0,2.0,2.0,0.0,0.0,0,7,5.0,3,0,0,1.4,93.91799999999999,-42.7,4.957,5228.1,999.0,0,1,1.0
7453,32.0,8.0,1.0,3.0,0.0,0.0,1,5,5.0,5,0,0,1.1,93.994,-36.4,4.864,5191.0,999.0,0,1,1.0
7454,39.0,5.0,1.0,7.0,1.0,0.0,0,11,5.0,2,2,2,-3.4,92.649,-30.1,0.7140000000000001,5017.5,0.1,0,1,1.0
7455,34.0,10.0,1.0,6.0,1.0,0.0,0,5,1.0,2,1,1,-1.8,92.89299999999999,-46.2,1.264,5099.1,999.0,1,1,1.0
7456,40.0,1.0,2.0,0.0,0.0,0.0,0,8,3.0,2,1,2,-2.9,92.20100000000001,-31.4,0.879,5076.2,0.133333333,3,1,1.0
7457,62.0,6.0,2.0,0.0,0.0,0.0,0,8,5.0,4,0,0,-2.9,92.20100000000001,-31.4,0.8690000000000001,5076.2,999.0,0,1,1.0
7458,32.0,2.0,1.0,4.0,1.0,0.0,0,4,5.0,1,0,0,-1.8,93.075,-47.1,1.405,5099.1,999.0,0,1,0.0
7459,36.0,2.0,2.0,0.0,1.0,0.0,0,4,4.0,3,2,1,-1.8,93.075,-47.1,1.435,5099.1,999.0,0,1,1.0
7460,48.0,1.0,2.0,7.0,1.0,0.0,0,8,3.0,3,0,0,1.4,93.444,-36.1,4.968,5228.1,999.0,0,1,0.0
7461,35.0,5.0,2.0,7.0,0.0,0.0,0,6,2.0,2,0,0,-2.9,92.963,-40.8,1.252,5076.2,999.0,0,1,1.0
7462,43.0,10.0,2.0,7.0,0.0,1.0,0,5,2.0,1,1,1,-1.8,92.89299999999999,-46.2,1.291,5099.1,999.0,4,1,0.0
7463,40.0,1.0,2.0,0.0,0.0,0.0,0,5,2.0,4,0,0,-1.8,93.876,-40.0,0.6970000000000001,5008.7,999.0,0,1,1.0
7464,41.0,3.0,2.0,7.0,1.0,0.0,1,5,5.0,10,0,0,1.1,93.994,-36.4,4.864,5191.0,999.0,0,1,1.0
7465,41.0,2.0,2.0,4.0,1.0,0.0,0,7,3.0,3,0,0,1.4,93.91799999999999,-42.7,4.962,5228.1,999.0,0,1,0.0
7466,42.0,8.0,2.0,0.0,0.0,0.0,0,5,5.0,1,1,1,-1.8,92.89299999999999,-46.2,1.25,5099.1,999.0,0,1,1.0
7467,40.0,8.0,2.0,0.0,1.0,0.0,0,3,4.0,1,0,0,-1.8,93.369,-34.8,0.65,5008.7,999.0,0,1,1.0
7468,45.0,1.0,2.0,7.0,0.0,0.0,0,7,4.0,1,0,0,-2.9,92.469,-33.6,1.072,5076.2,999.0,0,1,1.0
7469,57.0,4.0,2.0,0.0,0.0,0.0,0,4,3.0,2,1,2,-1.8,93.749,-34.6,0.642,5008.7,0.2,0,1,1.0
7470,66.0,6.0,1.0,1.0,1.0,0.0,0,11,2.0,3,0,0,-3.4,92.649,-30.1,0.715,5017.5,999.0,0,1,1.0
7471,57.0,5.0,3.0,6.0,1.0,0.0,0,11,5.0,1,0,0,-0.1,93.2,-42.0,4.021,5195.8,999.0,0,1,1.0
7472,41.0,2.0,2.0,2.0,1.0,1.0,0,5,5.0,1,2,2,-1.8,93.876,-40.0,0.695,5008.7,0.1,14,1,1.0
7473,55.0,6.0,2.0,1.0,1.0,0.0,0,8,5.0,1,1,2,-2.9,92.20100000000001,-31.4,0.8690000000000001,5076.2,0.1,5,1,1.0
7474,28.0,9.0,1.0,0.0,1.0,0.0,0,5,5.0,2,0,0,-1.8,93.876,-40.0,0.695,5008.7,999.0,0,1,1.0
7475,55.0,8.0,2.0,3.0,1.0,0.0,0,12,2.0,1,1,2,-3.0,92.713,-33.0,0.715,5023.5,0.2,4,1,1.0
7476,28.0,2.0,1.0,4.0,1.0,0.0,0,4,4.0,2,0,0,-1.8,93.075,-47.1,1.483,5099.1,999.0,0,1,0.0
7477,32.0,7.0,1.0,7.0,1.0,0.0,0,3,1.0,2,0,0,-1.8,93.369,-34.8,0.652,5008.7,999.0,0,1,1.0
7478,43.0,7.0,2.0,0.0,1.0,0.0,1,10,3.0,1,0,0,-0.1,93.79799999999999,-40.4,4.936,5195.8,999.0,0,1,1.0
7479,33.0,2.0,2.0,2.0,0.0,0.0,0,7,2.0,1,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,999.0,0,1,1.0
7480,33.0,1.0,1.0,0.0,0.0,0.0,0,10,1.0,1,0,0,-3.4,92.431,-26.9,0.731,5017.5,999.0,0,1,1.0
7481,39.0,1.0,1.0,0.0,1.0,0.0,1,3,1.0,1,1,1,-1.8,93.369,-34.8,0.655,5008.7,999.0,1,1,1.0
7482,37.0,1.0,2.0,2.0,1.0,1.0,0,7,4.0,6,0,0,1.4,93.91799999999999,-42.7,4.962,5228.1,999.0,0,1,1.0
7483,30.0,9.0,1.0,0.0,0.0,0.0,0,3,4.0,1,1,2,-1.8,93.369,-34.8,0.635,5008.7,0.46666666700000003,1,1,1.0
7484,33.0,10.0,2.0,4.0,0.0,0.0,0,8,3.0,1,0,0,1.4,93.444,-36.1,4.965,5228.1,999.0,0,1,1.0
7485,22.0,9.0,1.0,4.0,0.0,0.0,0,4,4.0,1,0,0,-1.8,93.075,-47.1,1.365,5099.1,999.0,0,1,1.0
7486,31.0,1.0,2.0,7.0,0.0,0.0,0,8,2.0,1,0,0,-1.7,94.027,-38.3,0.904,4991.6,999.0,0,1,1.0
7487,33.0,1.0,1.0,7.0,0.0,0.0,0,3,1.0,1,0,0,-1.8,93.369,-34.8,0.652,5008.7,999.0,0,1,1.0
7488,33.0,8.0,2.0,4.0,1.0,0.0,1,6,2.0,3,0,0,1.4,94.465,-41.8,4.961,5228.1,999.0,0,1,0.0
7489,40.0,1.0,2.0,7.0,1.0,0.0,0,3,1.0,5,0,0,-1.8,92.84299999999999,-50.0,1.811,5099.1,999.0,0,1,1.0
7490,60.0,4.0,2.0,1.0,1.0,1.0,0,4,4.0,1,1,2,-1.8,93.749,-34.6,0.635,5008.7,0.4,3,1,1.0
7491,32.0,8.0,1.0,7.0,0.0,0.0,0,5,1.0,2,0,0,-1.8,92.89299999999999,-46.2,1.264,5099.1,999.0,0,1,1.0
7492,21.0,9.0,1.0,3.0,0.0,0.0,0,9,2.0,1,0,0,-3.4,92.37899999999999,-29.8,0.77,5017.5,999.0,0,1,1.0
7493,63.0,6.0,2.0,4.0,0.0,0.0,0,10,3.0,1,0,0,-3.4,92.431,-26.9,0.74,5017.5,999.0,0,1,1.0
7494,41.0,2.0,2.0,3.0,1.0,0.0,0,4,3.0,1,0,0,-1.8,93.075,-47.1,1.405,5099.1,999.0,0,1,1.0
7495,43.0,1.0,2.0,4.0,1.0,0.0,0,8,2.0,2,2,2,-2.9,92.20100000000001,-31.4,0.838,5076.2,0.1,18,1,1.0
7496,85.0,6.0,2.0,1.0,0.0,0.0,0,9,2.0,1,2,2,-1.1,94.199,-37.5,0.8809999999999999,4963.6,0.1,2,1,1.0
7497,33.0,5.0,1.0,7.0,0.0,0.0,0,11,4.0,2,1,1,-0.1,93.2,-42.0,4.0760000000000005,5195.8,999.0,4,1,1.0
7498,21.0,9.0,1.0,4.0,0.0,0.0,0,5,5.0,3,0,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,999.0,0,1,0.0
7499,32.0,1.0,1.0,7.0,1.0,0.0,0,4,4.0,2,0,0,-1.8,93.749,-34.6,0.635,5008.7,999.0,0,1,1.0
7500,29.0,9.0,1.0,0.0,1.0,0.0,0,8,2.0,1,3,2,-2.9,92.20100000000001,-31.4,0.884,5076.2,0.133333333,18,1,1.0
7501,40.0,1.0,2.0,0.0,1.0,1.0,0,4,4.0,5,0,0,-1.8,93.075,-47.1,1.406,5099.1,999.0,0,1,1.0
7502,41.0,2.0,2.0,1.0,0.0,1.0,0,6,5.0,1,1,2,-1.7,94.055,-39.8,0.732,4991.6,0.1,1,1,1.0
7503,32.0,8.0,1.0,4.0,1.0,0.0,0,4,1.0,3,0,0,-1.8,93.075,-47.1,1.405,5099.1,999.0,0,1,1.0
7504,26.0,9.0,1.0,4.0,1.0,0.0,0,5,3.0,3,1,1,-1.8,92.89299999999999,-46.2,1.27,5099.1,999.0,1,1,1.0
7505,63.0,6.0,2.0,0.0,1.0,0.0,0,7,3.0,3,0,0,-1.7,94.215,-40.3,0.84,4991.6,999.0,0,1,1.0
7506,57.0,6.0,1.0,6.0,1.0,0.0,0,4,3.0,3,0,0,-1.8,93.075,-47.1,1.405,5099.1,999.0,0,1,1.0
7507,38.0,10.0,2.0,0.0,0.0,1.0,0,3,4.0,2,0,0,-1.8,92.84299999999999,-50.0,1.757,5099.1,999.0,0,1,1.0
7508,28.0,10.0,1.0,6.0,0.0,0.0,0,6,3.0,1,0,0,-2.9,92.963,-40.8,1.26,5076.2,999.0,0,1,1.0
7509,23.0,11.0,1.0,0.0,1.0,0.0,0,10,4.0,1,1,2,-3.4,92.431,-26.9,0.754,5017.5,0.133333333,2,1,1.0
7510,60.0,1.0,2.0,0.0,0.0,0.0,0,7,4.0,2,2,1,-1.7,94.215,-40.3,0.884,4991.6,0.833333333,6,1,1.0
7511,42.0,1.0,2.0,7.0,0.0,1.0,0,11,5.0,1,0,0,-0.1,93.2,-42.0,4.021,5195.8,999.0,0,1,1.0
7512,40.0,1.0,2.0,4.0,0.0,0.0,0,7,4.0,2,2,2,-1.7,94.215,-40.3,0.782,4991.6,0.333333333,0,1,1.0
7513,31.0,11.0,2.0,3.0,0.0,0.0,0,5,3.0,1,0,0,-1.8,92.89299999999999,-46.2,1.281,5099.1,999.0,0,1,1.0
7514,38.0,2.0,2.0,1.0,1.0,0.0,0,7,1.0,7,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,999.0,0,1,0.0
7515,41.0,2.0,2.0,0.0,0.0,0.0,0,5,1.0,1,1,2,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0.3,2,1,0.0
7516,31.0,1.0,1.0,0.0,1.0,0.0,0,5,4.0,2,0,0,-1.8,92.89299999999999,-46.2,1.266,5099.1,999.0,0,1,1.0
7517,41.0,2.0,2.0,3.0,1.0,0.0,0,5,1.0,1,1,1,-1.8,92.89299999999999,-46.2,1.354,5099.1,999.0,3,1,1.0
7518,41.0,1.0,3.0,4.0,0.0,0.0,0,8,2.0,1,0,0,-1.7,94.027,-38.3,0.904,4991.6,999.0,0,1,1.0
7519,56.0,1.0,2.0,3.0,1.0,0.0,0,8,3.0,1,1,2,-2.9,92.20100000000001,-31.4,0.879,5076.2,0.133333333,2,1,1.0
7520,41.0,2.0,2.0,2.0,1.0,0.0,0,5,3.0,1,0,0,-1.8,92.89299999999999,-46.2,1.281,5099.1,999.0,0,1,0.0
7521,35.0,1.0,2.0,0.0,1.0,0.0,1,7,5.0,1,2,1,-1.7,94.215,-40.3,0.8959999999999999,4991.6,999.0,0,1,1.0
7522,43.0,5.0,2.0,3.0,0.0,0.0,0,3,3.0,1,0,0,-1.8,92.84299999999999,-50.0,1.548,5099.1,999.0,0,1,1.0
7523,37.0,2.0,2.0,0.0,0.0,0.0,0,5,2.0,3,0,0,-1.8,92.89299999999999,-46.2,1.344,5099.1,999.0,0,1,0.0
7524,28.0,10.0,1.0,0.0,1.0,0.0,0,8,4.0,2,1,2,-2.9,92.20100000000001,-31.4,0.851,5076.2,0.1,0,1,1.0
7525,34.0,11.0,2.0,4.0,1.0,0.0,0,11,4.0,2,0,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,999.0,0,1,1.0
7526,31.0,1.0,1.0,7.0,1.0,0.0,0,8,2.0,2,0,0,1.4,93.444,-36.1,4.963,5228.1,999.0,0,1,1.0
7527,40.0,1.0,2.0,4.0,0.0,1.0,0,4,3.0,1,1,1,-1.8,93.075,-47.1,1.405,5099.1,999.0,2,1,1.0
7528,41.0,2.0,2.0,3.0,1.0,0.0,0,5,1.0,1,1,1,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,999.0,3,1,0.0
7529,41.0,1.0,3.0,4.0,1.0,0.0,0,8,5.0,1,2,2,-1.7,94.027,-38.3,0.905,4991.6,0.2,0,1,1.0
7530,30.0,9.0,2.0,0.0,1.0,0.0,0,8,1.0,3,1,2,-2.9,92.20100000000001,-31.4,0.821,5076.2,0.1,2,1,1.0
7531,26.0,7.0,1.0,0.0,0.0,0.0,0,5,3.0,1,1,2,-1.8,92.89299999999999,-46.2,1.27,5099.1,0.1,1,1,1.0
7532,29.0,10.0,1.0,4.0,0.0,0.0,0,8,3.0,3,0,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,999.0,0,1,0.0
7533,33.0,1.0,1.0,3.0,0.0,0.0,0,5,4.0,2,0,0,-1.8,92.89299999999999,-46.2,1.266,5099.1,999.0,0,1,0.0
7534,50.0,8.0,3.0,2.0,0.0,1.0,0,7,3.0,1,0,0,1.4,93.91799999999999,-42.7,4.963,5228.1,999.0,0,1,1.0
7535,38.0,10.0,2.0,7.0,1.0,0.0,0,8,3.0,4,0,0,-2.9,92.20100000000001,-31.4,0.8540000000000001,5076.2,999.0,0,1,1.0
7536,40.0,10.0,2.0,7.0,1.0,0.0,0,8,3.0,3,0,0,1.4,93.444,-36.1,4.966,5228.1,999.0,0,1,1.0
7537,42.0,1.0,3.0,0.0,0.0,0.0,0,9,3.0,1,1,2,-1.1,94.199,-37.5,0.8859999999999999,4963.6,0.533333333,1,1,1.0
7538,43.0,3.0,2.0,7.0,1.0,0.0,0,7,4.0,1,0,0,-2.9,92.469,-33.6,1.072,5076.2,999.0,0,1,1.0
7539,57.0,1.0,1.0,7.0,1.0,0.0,0,8,3.0,4,0,0,1.4,93.444,-36.1,4.965,5228.1,999.0,0,1,0.0
7540,34.0,10.0,1.0,7.0,1.0,0.0,0,7,5.0,3,2,2,-1.7,94.215,-40.3,0.861,4991.6,0.2,4,1,1.0
7541,63.0,6.0,3.0,2.0,1.0,0.0,0,11,3.0,1,0,0,-3.4,92.649,-30.1,0.715,5017.5,999.0,0,1,1.0
7542,33.0,1.0,1.0,4.0,1.0,0.0,1,6,3.0,7,0,0,1.4,94.465,-41.8,4.958,5228.1,999.0,0,1,1.0
7543,38.0,1.0,1.0,7.0,1.0,1.0,0,4,4.0,2,0,0,-1.8,93.075,-47.1,1.365,5099.1,999.0,0,1,1.0
7544,33.0,10.0,2.0,0.0,1.0,1.0,0,9,4.0,1,3,1,-1.1,94.199,-37.5,0.879,4963.6,0.3,3,1,1.0
7545,56.0,1.0,2.0,0.0,1.0,0.0,0,4,4.0,2,0,0,-1.8,93.075,-47.1,1.41,5099.1,999.0,0,1,1.0
7546,33.0,10.0,1.0,6.0,1.0,0.0,0,9,5.0,1,0,0,-1.1,94.199,-37.5,0.879,4963.6,999.0,0,1,1.0
7547,49.0,1.0,3.0,4.0,1.0,0.0,1,5,5.0,1,0,0,1.1,93.994,-36.4,4.859,5191.0,999.0,0,1,1.0
7548,46.0,4.0,2.0,4.0,0.0,0.0,0,10,2.0,1,2,1,-3.4,92.431,-26.9,0.728,5017.5,999.0,2,1,1.0
7549,40.0,1.0,1.0,4.0,1.0,0.0,0,6,2.0,1,0,0,-2.9,92.963,-40.8,1.262,5076.2,999.0,0,1,1.0
7550,71.0,6.0,2.0,1.0,0.0,0.0,0,10,2.0,1,0,0,-3.4,92.431,-26.9,0.728,5017.5,999.0,0,1,1.0
7551,36.0,1.0,1.0,7.0,0.0,1.0,0,5,3.0,2,0,0,-1.8,92.89299999999999,-46.2,1.281,5099.1,999.0,0,1,1.0
7552,52.0,4.0,3.0,0.0,1.0,0.0,0,7,2.0,2,1,2,-1.7,94.215,-40.3,0.797,4991.6,0.1,2,1,1.0
7553,43.0,3.0,2.0,7.0,1.0,0.0,0,7,4.0,4,0,0,1.4,93.91799999999999,-42.7,4.962,5228.1,999.0,0,1,1.0
7554,34.0,1.0,1.0,7.0,1.0,0.0,0,7,2.0,3,0,0,1.4,93.91799999999999,-42.7,4.962,5228.1,999.0,0,1,1.0
7555,40.0,10.0,2.0,0.0,0.0,0.0,0,11,2.0,3,0,0,-1.1,94.76700000000001,-50.8,1.046,4963.6,999.0,0,1,1.0
7556,27.0,10.0,1.0,7.0,1.0,0.0,0,12,2.0,3,2,2,-3.0,92.713,-33.0,0.7070000000000001,5023.5,0.2,2,1,1.0
7557,30.0,5.0,1.0,0.0,0.0,1.0,1,5,2.0,5,0,0,1.1,93.994,-36.4,4.857,5191.0,999.0,0,1,1.0
7558,80.0,4.0,2.0,1.0,1.0,1.0,0,4,2.0,1,1,2,-1.8,93.749,-34.6,0.644,5008.7,0.4,1,1,1.0
7559,43.0,5.0,2.0,7.0,1.0,0.0,1,8,2.0,1,0,0,-1.7,94.027,-38.3,0.904,4991.6,999.0,0,1,1.0
7560,33.0,2.0,2.0,6.0,1.0,0.0,1,6,5.0,11,0,0,1.4,94.465,-41.8,4.967,5228.1,999.0,0,1,0.0
7561,46.0,5.0,2.0,7.0,0.0,0.0,0,7,1.0,2,0,0,1.4,93.91799999999999,-42.7,4.962,5228.1,999.0,0,1,1.0
7562,45.0,2.0,2.0,0.0,0.0,0.0,0,6,1.0,2,0,0,-2.9,92.963,-40.8,1.266,5076.2,999.0,0,1,1.0
7563,33.0,1.0,1.0,7.0,1.0,0.0,0,6,3.0,1,0,0,-2.9,92.963,-40.8,1.26,5076.2,999.0,0,1,1.0
7564,30.0,5.0,1.0,7.0,1.0,0.0,0,5,5.0,1,0,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,999.0,0,1,1.0
7565,43.0,5.0,2.0,7.0,1.0,0.0,1,11,3.0,1,0,0,-0.1,93.2,-42.0,4.663,5195.8,999.0,0,1,1.0
7566,31.0,1.0,2.0,0.0,0.0,0.0,1,6,4.0,4,0,0,1.4,94.465,-41.8,4.961,5228.1,999.0,0,1,1.0
7567,61.0,6.0,2.0,0.0,1.0,0.0,0,9,3.0,1,1,2,-3.4,92.37899999999999,-29.8,0.753,5017.5,0.1,3,1,1.0
7568,33.0,1.0,1.0,7.0,1.0,1.0,0,6,3.0,1,0,0,-2.9,92.963,-40.8,1.26,5076.2,999.0,0,1,1.0
7569,33.0,1.0,1.0,4.0,0.0,0.0,0,5,4.0,1,1,2,-1.8,92.89299999999999,-46.2,1.266,5099.1,0.4,2,1,0.0
7570,20.0,9.0,1.0,4.0,1.0,0.0,0,4,4.0,1,0,0,-1.8,93.075,-47.1,1.365,5099.1,999.0,0,1,1.0
7571,40.0,8.0,2.0,0.0,0.0,0.0,0,4,4.0,2,0,0,-1.8,93.075,-47.1,1.365,5099.1,999.0,0,1,1.0
7572,41.0,3.0,3.0,0.0,0.0,0.0,0,5,5.0,2,0,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,999.0,0,1,1.0
7573,70.0,6.0,2.0,0.0,1.0,0.0,0,8,2.0,3,1,2,-1.7,94.027,-38.3,0.904,4991.6,0.2,1,1,1.0
7574,80.0,6.0,2.0,6.0,1.0,0.0,0,10,4.0,1,1,1,-1.1,94.601,-49.5,1.025,4963.6,999.0,0,1,1.0
7575,32.0,11.0,1.0,0.0,0.0,0.0,0,4,3.0,1,0,0,-1.8,93.075,-47.1,1.415,5099.1,999.0,0,1,1.0
7576,32.0,10.0,1.0,0.0,0.0,0.0,0,5,4.0,2,0,0,-1.8,92.89299999999999,-46.2,1.266,5099.1,999.0,0,1,1.0
7577,40.0,1.0,2.0,7.0,1.0,0.0,0,11,3.0,1,0,0,-0.1,93.2,-42.0,4.12,5195.8,999.0,0,1,1.0
7578,32.0,5.0,1.0,0.0,1.0,0.0,0,4,5.0,1,0,0,-1.8,93.075,-47.1,1.405,5099.1,999.0,0,1,1.0
7579,40.0,10.0,2.0,0.0,0.0,1.0,0,4,2.0,1,2,2,-1.8,93.749,-34.6,0.638,5008.7,0.166666667,2,1,1.0
7580,39.0,10.0,2.0,7.0,0.0,0.0,0,10,5.0,1,1,2,-3.4,92.431,-26.9,0.7390000000000001,5017.5,0.2,0,1,1.0
7581,37.0,1.0,1.0,0.0,1.0,0.0,0,5,5.0,5,2,1,-1.8,92.89299999999999,-46.2,1.25,5099.1,999.0,2,1,1.0
7582,36.0,1.0,1.0,7.0,0.0,0.0,0,6,3.0,1,1,2,-1.7,94.055,-39.8,0.7390000000000001,4991.6,0.233333333,2,1,1.0
7583,42.0,10.0,2.0,4.0,1.0,0.0,0,4,4.0,1,0,0,-1.8,93.075,-47.1,1.406,5099.1,999.0,0,1,1.0
7584,28.0,1.0,1.0,7.0,0.0,0.0,0,7,4.0,2,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,999.0,0,1,1.0
7585,30.0,7.0,1.0,0.0,1.0,0.0,1,6,2.0,3,0,0,1.4,94.465,-41.8,4.961,5228.1,999.0,0,1,1.0
7586,25.0,2.0,1.0,0.0,0.0,0.0,0,3,2.0,4,0,0,-1.8,93.369,-34.8,0.655,5008.7,999.0,0,1,0.0
7587,65.0,4.0,3.0,1.0,0.0,0.0,0,3,5.0,3,0,0,-1.8,93.369,-34.8,0.636,5008.7,999.0,0,1,1.0
7588,35.0,3.0,1.0,2.0,0.0,0.0,1,6,4.0,2,0,0,1.4,94.465,-41.8,4.8660000000000005,5228.1,999.0,0,1,1.0
7589,25.0,9.0,1.0,4.0,1.0,0.0,0,9,3.0,3,0,0,-1.1,94.199,-37.5,0.879,4963.6,999.0,0,1,1.0
7590,59.0,6.0,3.0,7.0,0.0,0.0,1,6,1.0,6,0,0,1.4,94.465,-41.8,4.865,5228.1,999.0,0,1,1.0
7591,36.0,1.0,1.0,7.0,0.0,0.0,0,11,3.0,1,0,0,-0.1,93.2,-42.0,4.12,5195.8,999.0,0,1,1.0
7592,50.0,1.0,2.0,0.0,1.0,0.0,0,5,3.0,2,3,2,-1.8,93.876,-40.0,0.682,5008.7,0.1,3,1,1.0
7593,26.0,9.0,1.0,0.0,0.0,0.0,0,8,4.0,4,1,1,-2.9,92.20100000000001,-31.4,0.8290000000000001,5076.2,999.0,3,1,1.0
7594,28.0,1.0,1.0,4.0,0.0,0.0,0,6,3.0,1,0,0,-2.9,92.963,-40.8,1.26,5076.2,999.0,0,1,1.0
7595,58.0,6.0,3.0,4.0,0.0,0.0,0,8,4.0,2,1,1,-2.9,92.20100000000001,-31.4,0.8290000000000001,5076.2,999.0,2,1,1.0
7596,40.0,1.0,2.0,0.0,1.0,1.0,0,4,4.0,5,0,0,-1.8,93.075,-47.1,1.41,5099.1,999.0,0,1,1.0
7597,41.0,8.0,2.0,0.0,1.0,0.0,1,6,3.0,1,0,0,1.4,94.465,-41.8,4.962,5228.1,999.0,0,1,1.0
7598,38.0,10.0,1.0,6.0,1.0,0.0,0,5,4.0,2,1,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,999.0,2,1,1.0
7599,62.0,6.0,2.0,6.0,1.0,0.0,0,8,2.0,3,1,2,-2.9,92.20100000000001,-31.4,0.838,5076.2,0.2,4,1,1.0
7600,33.0,1.0,1.0,4.0,0.0,0.0,0,7,2.0,2,3,2,-1.7,94.215,-40.3,0.835,4991.6,0.1,12,1,1.0
7601,26.0,9.0,1.0,0.0,1.0,0.0,0,3,2.0,1,1,2,-1.8,93.369,-34.8,0.637,5008.7,0.3,2,1,1.0
7602,42.0,2.0,2.0,6.0,0.0,0.0,0,10,3.0,1,0,0,-3.4,92.431,-26.9,0.735,5017.5,999.0,0,1,1.0
7603,32.0,1.0,2.0,0.0,1.0,0.0,0,9,1.0,1,0,0,-1.1,94.199,-37.5,0.879,4963.6,999.0,0,1,1.0
7604,30.0,10.0,2.0,6.0,1.0,0.0,0,10,1.0,1,1,2,-1.1,94.601,-49.5,1.032,4963.6,0.2,2,1,1.0
